STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 04:53,FM-15,FEW:02 220,10.00,,27,-2.8,23,-5.2,14,-10.0,58,17,150,,24.69,1,,30.16,0.00,30.15,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 05:00,FM-12,,,,27,-2.8,23,-5.2,14,-10.0,58,17,150,,24.74,1,-0.03,30.16,,,52,22,37,6.4,,,,28,0,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 05:53,FM-15,FEW:02 220,10.00,,27,-2.8,23,-5.2,14,-10.0,58,16,150,,24.73,,,30.22,0.00,30.20,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 06:53,FM-15,FEW:02 80 FEW:02 220,10.00,,25,-3.9,21,-6.2,12,-11.1,58,16,130,,24.77,,,30.27,0.00,30.24,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 07:53,FM-15,FEW:02 80 SCT:04 220,10.00,,26,-3.3,21,-6.0,11,-11.7,53,18,140,24,24.78,1,,30.28,0.00,30.26,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 08:00,FM-12,74,,,26,-3.3,21,-6.0,11,-11.7,53,18,140,,24.83,1,-0.09,30.28,,,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 08:53,FM-15,FEW:02 80 SCT:04 220,10.00,,32,0.0,25,-3.9,11,-11.7,41,20,150,26,24.82,,,30.33,0.00,30.30,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 09:53,FM-15,FEW:02 90 SCT:04 220,10.00,,38,3.3,30,-1.4,15,-9.4,39,13,160,,24.84,,,30.35,0.00,30.32,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 10:53,FM-15,FEW:02 80 FEW:02 220,10.00,,43,6.1,33,0.5,17,-8.3,35,9,190,,24.83,0,,30.32,0.00,30.31,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 11:00,FM-12,74,,,43,6.1,33,0.5,17,-8.3,35,9,190,,24.88,,0.04,30.32,,,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 11:53,FM-15,SCT:04 220,10.00,,47,8.3,35,1.5,16,-8.9,29,5,350,,24.82,,,30.31,0.00,30.30,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 12:53,FM-15,SCT:04 220,10.00,,48,8.9,35,1.6,14,-10.0,25,9,090,,24.81,,,30.30,0.00,30.29,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 13:53,FM-15,SCT:04 220,10.00,,50,10.0,36,2.0,13,-10.6,22,8,040,,24.83,5,,30.31,0.00,30.31,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 14:00,FM-12,,,,50,10.0,36,2.0,13,-10.6,22,8,040,,24.88,5,+0.00,30.31,,,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 14:53,FM-15,SCT:04 220,10.00,,50,10.0,36,2.0,13,-10.6,22,8,030,,24.84,,,30.32,0.00,30.32,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 15:53,FM-15,SCT:04 250,10.00,,47,8.3,34,1.1,13,-10.6,25,10,020,,24.85,,,30.35,0.00,30.33,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 16:53,FM-15,FEW:02 250,10.00,,38,3.3,29,-1.9,11,-11.7,33,8,030,,24.86,3,,30.39,0.00,30.35,,,,,,,,,,0720,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 17:00,FM-12,,,,38,3.3,29,-1.9,11,-11.7,33,8,030,,24.91,3,-0.04,30.39,,,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 17:53,FM-15,FEW:02 250,10.00,,34,1.1,26,-3.3,11,-11.7,38,8,020,,24.87,,,30.41,0.00,30.36,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 18:53,FM-15,FEW:02 250,10.00,,32,0.0,25,-3.9,11,-11.7,41,5,310,,24.88,,,30.44,0.00,30.37,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 19:53,FM-15,FEW:02 250,10.00,,28,-2.2,22,-5.3,11,-11.7,49,9,240,,24.89,3,,30.47,0.00,30.38,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 20:00,FM-12,,,,28,-2.2,22,-5.3,11,-11.7,49,9,240,,24.94,3,-0.03,30.47,,,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 20:53,FM-15,FEW:02 250,10.00,,29,-1.7,23,-4.8,12,-11.1,49,10,260,,24.90,,,30.45,0.00,30.39,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 21:53,FM-15,FEW:02 220,10.00,,29,-1.7,23,-4.8,12,-11.1,49,0,000,,24.91,,,30.43,0.00,30.40,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 22:53,FM-15,FEW:02 220,10.00,,25,-3.9,21,-6.1,13,-10.6,60,6,240,,24.91,1,,30.43,0.00,30.40,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 23:00,FM-12,,,,25,-3.9,21,-6.1,13,-10.6,60,6,240,,24.95,1,-0.01,30.43,,,38,22,30,-0.6,,,,35,0,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 23:53,FM-15,CLR:00,10.00,,27,-2.8,23,-5.2,14,-10.0,58,6,240,,24.91,,,30.40,0.00,30.40,50,22,36,5.4,,,,29,0,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-08 23:59,SOD,,,,,,,,,,,,,,,,,,,,50,22,36,5.4,,,,29,0,0720,1652,,0.00,0.0,0,24.82,,11.0,29,140,23,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 00:53,FM-15,FEW:02 220,10.00,,24,-4.4,20,-6.4,13,-10.6,62,8,230,,24.90,,,30.41,0.00,30.39,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 01:53,FM-15,CLR:00,10.00,,24,-4.4,20,-6.4,13,-10.6,62,8,240,,24.89,8,,30.39,0.00,30.38,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 02:00,FM-12,,,,24,-4.4,20,-6.4,13,-10.6,62,8,240,,24.94,8,+0.01,30.39,,,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 02:53,FM-15,FEW:02 220,10.00,,24,-4.4,20,-6.6,12,-11.1,60,9,230,,24.89,,,30.39,0.00,30.38,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 03:53,FM-15,FEW:02 220,10.00,,26,-3.3,21,-5.9,12,-11.1,55,8,220,,24.88,,,30.38,0.00,30.37,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 04:53,FM-15,BKN:07 220,10.00,,26,-3.3,22,-5.7,13,-10.6,57,8,220,,24.86,8,,30.40,0.00,30.35,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 05:00,FM-12,,,,26,-3.3,22,-5.7,13,-10.6,57,8,220,,24.91,8,+0.02,30.40,,,50,23,36,5.3,,,,29,0,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 05:53,FM-15,BKN:07 220,10.00,,26,-3.3,21,-5.9,12,-11.1,55,8,230,,24.86,,,30.40,0.00,30.34,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 06:53,FM-15,BKN:07 220,10.00,,27,-2.8,23,-5.2,14,-10.0,58,6,190,,24.84,,,30.38,0.00,30.32,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 07:53,FM-15,FEW:02 140 BKN:07 220,10.00,,27,-2.8,23,-5.2,14,-10.0,58,7,220,,24.83,6,,30.39,0.00,30.31,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 08:00,FM-12,,,,27,-2.8,23,-5.2,14,-10.0,58,7,220,,24.88,6,+0.04,30.39,,,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 08:53,FM-15,FEW:02 140 BKN:07 220,10.00,,33,0.6,27,-2.8,16,-8.9,49,3,200,,24.83,,,30.36,0.00,30.31,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 09:53,FM-15,FEW:02 140 BKN:07 220,10.00,,38,3.3,30,-1.4,15,-9.4,39,0,000,,24.82,,,30.33,0.00,30.30,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 10:53,FM-15,FEW:02 140 BKN:07 220,10.00,,41,5.0,31,-0.4,15,-9.4,35,3,VRB,,24.78,8,,30.29,0.00,30.26,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 11:00,FM-12,,,,41,5.0,31,-0.4,15,-9.4,35,3,,,24.83,8,+0.04,30.29,,,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 11:53,FM-15,FEW:02 140 SCT:04 180 BKN:07 220,10.00,,45,7.2,33,0.8,15,-9.4,30,6,030,,24.75,,,30.22,0.00,30.22,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 12:53,FM-15,FEW:02 140 BKN:07 220,10.00,,46,7.8,34,1.1,15,-9.4,29,0,000,,24.71,,,30.18,0.00,30.17,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 13:53,FM-15,FEW:02 140 BKN:07 220,10.00,,48,8.9,35,1.7,15,-9.4,27,0,000,,24.69,6,,30.16,0.00,30.15,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 14:00,FM-12,,,,48,8.9,35,1.7,15,-9.4,27,0,000,,24.74,6,+0.09,30.16,,,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 14:53,FM-15,FEW:02 140 BKN:07 220,10.00,,49,9.4,36,2.0,15,-9.4,26,0,000,,24.68,,,30.14,0.00,30.14,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 15:53,FM-15,FEW:02 160 BKN:07 200 BKN:07 250,10.00,,46,7.8,34,1.2,16,-8.9,30,6,030,,24.68,,,30.14,0.00,30.13,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 16:53,FM-15,FEW:02 160 BKN:07 200 BKN:07 250,10.00,,40,4.4,31,-0.8,15,-9.4,36,8,360,,24.68,5,,30.17,0.00,30.14,,,,,,,,,,0720,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 17:00,FM-12,,,,40,4.4,31,-0.7,15,-9.4,36,8,360,,24.73,5,+0.01,30.17,,,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 17:53,FM-15,FEW:02 160 BKN:07 200,10.00,,37,2.8,29,-1.7,15,-9.4,41,7,010,,24.68,,,30.18,0.00,30.14,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 18:53,FM-15,BKN:07 200,10.00,,36,2.2,28,-2.0,15,-9.4,42,5,140,,24.67,,,30.16,0.00,30.12,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 19:53,FM-15,BKN:07 200,10.00,,30,-1.1,24,-4.2,14,-10.0,51,6,140,,24.66,8,,30.17,0.00,30.11,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 20:00,FM-12,,,,30,-1.1,24,-4.2,14,-10.0,51,6,140,,24.71,8,+0.02,30.17,,,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 20:53,FM-15,BKN:07 220,10.00,,35,1.7,28,-2.4,15,-9.4,44,5,340,,24.67,,,30.14,0.00,30.12,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 21:53,FM-15,BKN:07 200,10.00,,28,-2.2,24,-4.7,15,-9.4,58,0,000,,24.66,,,30.14,0.00,30.11,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 22:53,FM-15,BKN:07 180,10.00,,35,1.7,28,-2.0,17,-8.3,48,3,180,,24.66,8,,30.10,0.00,30.11,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 23:00,FM-12,,,,35,1.7,28,-2.0,17,-8.3,48,3,180,,24.71,8,+0.00,30.10,,,40,23,31,0.3,,,,34,0,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 23:53,FM-15,BKN:07 180,10.00,,33,0.6,27,-2.7,17,-8.3,52,5,220,,24.64,,,30.08,0.00,30.09,50,23,36,5.3,,,,29,0,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-09 23:59,SOD,,,,,,,,,,,,,,,,,,,,50,23,37,6.3,,,,28,0,0720,1653,,0.00,0.0,0,24.75,,4.9,13,230,12,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-10 00:53,FM-15,BKN:07 200,10.00,,31,-0.6,26,-3.4,17,-8.3,56,5,230,,24.64,,,30.07,0.00,30.09,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
